Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.096341,1838.576054,2266.947318,2567.476945,2502.061105,2736.712686,2962.85805,3522.505345,4628.504248,5684.047695,6756.480834,7933.322971,10374.47069,12656.60239,10330.92607,10179.92412,12048.80574,12017.15113,13289.57984,14180.66499,11838.30855,12465.7377,14133.07965,16198.34139,16504.32214,
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2205.366093,2212.199244,2944.291959,3852.144461,5042.683101,5329.028206,6395.931213,7368.28806,9235.461578,10639.38031,11869.41531,10519.54747,10985.16278,11135.61092,10716.71165,11141.60931,15820.5275,19743.82036,21806.33821,22793.46617,29160.46254,31724.71068,34516.52898,34373.45043,35924.78288,43405.26072,42746.89518,39414.39789,38663.07754,41080.38164,37590.67808,37665.64261,39315.03627,46800.082,61575.24919,66089.99501,64154.28951,81406.9763,82162.70286,56925.20163,63037.10997,66186.59473,61091.89405,62549.61639,65231.40325,53985.97164,54016.83227,56321.91597,60224.55128,60409.14554,
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.822169,1563.956521,1787.469351,2000.205892,2116.90384,2390.171622,2652.184178,3103.643835,3875.898955,4777.062135,5825.828802,7256.591849,10650.41469,12606.49464,10248.08589,8611.42317,10502.52395,10395.07126,11421.96877,11927.34179,10452.03716,11004.10616,12157.86991,13748.62817,13773.74487,
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,225.0789812,242.2238908,276.0888436,330.7361766,401.0128502,455.3376461,473.0027579,528.3584644,616.6580817,718.9856262,950.3818975,745.203074,720.6909726,645.9150736,577.7534349,558.9556153,730.6623354,795.0891859,901.6033652,915.7075342,1041.050876,1095.586684,1123.881051,1030.896546,1149.56655,1225.563815,1350.936294,1204.497844,1280.716462,1258.489769,1161.979401,1168.292108,1238.674504,1511.35574,1711.863592,1788.227662,1942.683759,2208.829994,2552.297163,2508.499206,2474.425266,2647.108752,2524.34403,2731.105911,2733.685186,2490.658259,2510.921378,2627.888272,2796.70933,2802.783453,
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9002233,498.468607,419.2600438,275.3362539,328.1375471,402.8501655,484.6956348,609.1270157,828.5638033,974.6344578,1107.92472,1401.739825,1965.224781,1703.506118,2290.620561,2812.472703,3013.637187,3264.57468,3239.578296,2436.333977,2680.374274,3285.473497,3876.312068,4126.814803,
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,570.0622332,500.3665975,489.6716908,466.2168179,374.2053907,356.3015311,396.850566,278.4854659,267.3520508,256.2753492,312.9106634,246.4819806,273.6341843,288.2880815,237.1133422,247.6090412,308.8797277,257.8442311,258.6746745,244.4037369,257.1224601,293.9682549,276.340911,324.0743647,251.6243679,280.2411957,296.397227,387.8566937,472.6432959,397.8100262,397.1358118,448.6923931,429.2081787,453.8322967,455.4249648,401.0313882,409.2471221,451.182322,458.1671775,453.9607004,
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,564.6856363,565.5675017,540.0788317,701.4293164,735.8767318,802.6258237,851.6461064,965.3858169,1042.508384,1153.296349,1337.487765,1478.656999,1621.791383,1689.025942,1806.321864,1890.755422,2624.60356,2625.74822,2972.53808,3383.067967,3175.289316,4191.738637,4168.529501,5122.249366,5257.18319,5471.49305,5746.698847,5810.242694,6223.215343,6789.539519,7325.622497,7465.91179,7786.156206,8200.923626,8433.125675,
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,1006.804123,1097.972976,1423.680916,1543.086147,1615.721806,1608.602284,1567.940668,1561.10271,1621.64842,1402.900151,1372.71877,1333.818367,1678.484266,1657.044923,1802.448367,1770.063476,1803.612109,2006.989625,2181.434734,2246.000507,2209.822851,2249.639651,2351.666071,2388.947506,2362.397685,2561.828728,2921.659255,3342.986959,3888.039951,4612.491341,5504.270047,5010.215216,5691.994591,6465.65147,6900.39778,6797.003622,6795.496895,6077.464711,6075.098665,6117.19961,6414.19158,6519.361702,
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,616.898221,662.2394231,739.8838633,881.8362502,1107.328626,1307.011953,1276.043114,1131.366879,1374.265202,1708.970709,2515.687178,3189.977701,2067.15654,1621.07188,1921.27307,2036.577767,1342.2541,1457.452643,1816.575571,2217.396265,2606.085052,3148.826181,3594.165893,4905.741685,5072.779981,3037.864437,3457.566885,4268.751198,4445.649333,5035.457067,5912.970355,6277.342874,6293.265053,5715.748561,6024.920342,6532.882667,7183.901173,7661.835237,7871.156156,6285.241837,7342.672512,7898.582819,7898.576467,8251.41271,8568.524935,7638.865091,6905.108879,7283.861548,7520.70397,7749.904979,
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,171.6150832,180.989043,197.4754697,242.5047322,289.6321945,310.5500586,319.8172767,348.9818003,373.7409375,421.9072024,482.936986,548.4178179,529.8795297,498.4141741,497.3254314,514.1583509,528.5539148,527.6712376,561.8324612,598.7998202,675.64183,736.6401596,732.4888401,775.1650964,840.0560602,924.7035347,1006.508356,1052.896563,1014.361323,972.7672928,1039.812563,1039.77111,1055.779565,1172.195626,1361.108514,1586.934251,1866.638025,2297.662896,2679.555092,2638.628241,3126.639612,3606.27388,3837.155484,4024.667505,4147.322704,3934.459134,3938.243014,4291.592262,4471.346106,4549.909215,
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.27714,1382.110461,1846.256927,1836.322822,1557.210638,1497.121274,1527.796983,1486.889281,1461.81411,1566.253156,1883.50946,2157.629813,2364.918373,2641.07271,2888.376003,3687.919295,3557.533249,3497.341132,3937.34121,3639.935254,4107.762363,4340.934815,3824.381954,4092.078984,4270.488041,4928.716813,4854.594602,
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,233.9713257,198.6306169,168.747037,160.1249493,149.2876248,167.6420796,220.4183691,245.2895636,247.8623361,248.6300743,297.516517,296.6817695,301.484239,293.6553523,203.1664861,259.8452008,259.7242154,240.873271,252.3681989,295.3240307,243.6294596,266.8773841,277.3389535,344.5517379,384.5356537,429.6183968,441.1587992,497.9270483,589.8453484,581.2108056,599.111327,693.9917926,623.2088685,664.2407043,728.7171357,647.0577735,671.2844723,718.0479628,771.6923173,797.5228562,
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3833173,132.2677951,136.9631416,210.0087265,207.1151732,230.7242716,276.1714872,386.3384907,609.761029,710.3880686,943.8878029,1122.214357,1063.643286,1065.778814,1122.950805,1167.265351,1160.930833,1171.76947,1272.89072,1269.086039,
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.4826642,858.1699039,984.0980544,1096.102236,1125.00236,1180.631502,1172.240044,1154.240986,1228.534108,1203.000291,1306.36345,1489.44726,1661.831539,1912.336395,2398.733202,2888.439853,2880.842993,3232.773543,3539.698844,3813.263664,3538.207268,3459.340089,3175.45786,3198.015256,3026.830314,3072.443443,3215.629712,
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.824408,5191.808065,6400.858711,5805.181928,5680.407838,6321.206944,5775.261524,6348.01213,6475.534403,5759.46801,6101.797213,6813.827841,7650.477196,7628.684483,
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,1019.596201,1095.296412,1134.523336,839.7198452,838.3160142,1125.90948,1127.156623,1131.978475,1130.231385,835.7395618,937.8728583,515.4202137,301.5576568,347.2298303,541.8634996,528.5982147,443.7844252,424.7657175,399.1204997,414.8667795,451.4100994,494.7555127,564.6902802,678.4958873,812.4792676,1006.686154,1248.790777,1646.086865,1316.411544,1860.493706,2583.013517,3319.165074,3484.462219,3177.520924,3073.505477,2849.154897,2539.524268,2927.570322,3151.471429,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.229136,158.0014013,158.3153979,156.8142181,159.0757973,213.5397535,251.8208195,275.870475,305.3726241,273.7655993,243.6116173,227.0960476,275.9745144,329.3562984,354.077679,354.921272,398.0613746,464.2259295,440.7129652,388.5326478,484.7917357,536.4540894,537.0804191,542.253643,465.1703191,335.5738581,350.8618926,391.1649272,381.8721167,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,598.557293,601.5804197,581.7900228,589.7398469,534.1799202,472.4382659,541.9989972,605.4047912,625.9776103,627.6142668,633.5198437,909.3553396,892.9902512,736.212154,753.1187502,785.3550943,819.9407774,773.2555671,738.1101304,710.8833247,618.757297,566.2427093,586.109334,659.0635424,722.6290805,842.0092002,967.1317265,1010.91948,1182.110375,1179.170807,1277.168557,1494.049683,1427.504642,1532.888896,1347.361532,1275.704096,1301.52625,1334.873648,1399.463453,1408.717692,
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,749.0249788,850.1326793,1028.56084,1190.939548,1084.918776,1058.729078,986.8501044,995.8761388,942.0266444,967.1798986,1316.018982,1715.792191,1926.178328,1966.034752,2364.662417,2530.206396,2789.317635,2752.689051,2891.293881,3205.027169,3429.87968,3177.235001,3120.176438,3225.773799,3450.502281,3433.030736,3604.045282,4280.169067,4836.946621,4725.709485,5159.678022,6089.977536,7243.205199,6359.871886,6661.96645,7511.327237,8004.497448,8782.535137,9345.899134,8660.560937,9158.82775,10134.91331,11112.66484,11071.05449,
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,167.0891421,162.973774,152.7432777,156.0283519,153.1068652,137.4880163,132.3753491,119.5226049,134.6503875,146.7479133,170.8750489,199.1716358,158.979506,185.2108313,95.00215165,111.857359,193.0585652,225.3833762,135.8572902,136.1882463,129.7902896,121.9376255,256.1147201,224.3122222,241.7087565,246.6902483,259.385524,280.9204095,327.5828479,351.3197188,384.017145,436.6208718,306.4121491,279.9142145,296.8818008,310.8346405,266.9187495,299.8647749,330.2464285,363.0782946,
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,310.0707468,332.3060812,384.5430597,568.8730997,680.3077524,647.7196434,736.1557722,847.7023919,1018.099502,1206.605577,1378.821304,1405.590691,1458.25738,1544.802137,1643.572067,1413.847548,1226.018035,1388.030624,1532.237974,1621.762103,1781.64105,2002.873116,2334.812925,2593.308605,2813.813187,3248.451877,3520.694628,3332.374314,2194.947118,2304.119326,2670.556513,2649.004982,2882.90905,3141.609075,3481.200635,3956.52153,4490.202089,5402.291144,6218.923314,5439.832556,6649.244664,7727.745698,7909.917427,8046.676418,8224.946881,7260.771647,7196.821509,7435.843075,8009.273731,8223.628645,
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4447.622234,4759.363775,5210.593379,5790.112004,6101.104674,6511.590469,7226.373797,7904.510921,8772.247902,9385.105757,10002.62788,11300.50977,11867.5368,12568.83724,13978.48367,14789.08605,15435.01642,16387.51868,17893.26529,18871.92587,19601.45057,19995.97945,20714.66774,21284.09767,22343.20422,23364.07846,24502.22111,25908.86025,27162.6643,28442.89911,30055.73327,30624.83359,31271.71318,32572.32866,34609.24663,36764.93425,39096.76818,40127.77904,39836.40615,38447.88118,40774.55894,42622.1416,44560.94529,45409.32626,47097.70248,47836.1761,48119.29363,49871.37917,51939.0068,53620.68237,
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1537.43533,1601.317212,1433.511403,1580.187889,1263.559671,830.512459,983.6492642,1394.034031,1071.722534,1293.331653,1653.472876,1847.662407,2022.289917,1870.74579,2089.311266,2264.146686,2183.164979,2211.094957,2036.965121,1923.983444,1972.344939,1742.222675,1641.777388,2440.021628,3111.632112,3234.237567,3517.87478,3668.792047,3613.245643,3671.404295,4491.640249,4873.668024,5046.115262,4746.812774,4762.54684,4288.240245,3866.425071,4539.543879,4647.194167,4201.815244,
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,371.0195529,300.0451033,266.0798156,235.2742104,171.578828,171.350596,225.4302041,253.8351772,254.4984242,243.4204396,386.8654928,350.8846948,351.2058434,219.7066193,183.0069401,208.8733338,214.3186626,197.4839257,227.6868464,217.1114055,181.2304849,196.1427404,215.6162473,247.8424421,274.9334328,313.514515,325.6276063,370.6939668,456.2823662,440.9917901,459.7487624,490.1244811,482.3588321,503.1544999,510.4235321,442.3952162,449.3668494,467.8700575,537.0425644,526.3529672,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,190.4958566,130.7658999,169.219689,201.0490568,269.311637,323.0967302,411.5237963,391.773411,402.0748872,391.8011392,571.3993798,1826.065134,1574.367048,1032.301212,738.7001881,708.7647094,525.4856774,467.0575046,452.6249147,336.8053559,396.3454488,378.7006905,348.0196786,175.2465309,231.896062,305.6593224,342.2767881,367.6672159,380.1081623,408.4170656,399.7600437,460.1083137,593.3542966,618.8521455,752.0845793,926.2422864,1318.827717,1469.909003,1725.4529,1510.92726,1740.644583,1840.74929,2070.966466,2292.045777,2472.051868,2221.68002,1814.332053,1596.352376,1586.547504,1779.188548,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,287.4559579,294.2660102,347.9157776,471.9370383,484.6710375,544.4294461,650.7491018,587.3874564,408.6473856,579.8724492,619.9937677,613.7624038,666.2706108,738.4307314,616.0820788,677.4155717,914.3946161,524.3134802,180.9867226,222.6123478,250.9699225,273.9706307,274.4305918,696.5797718,756.0403039,785.7192648,797.7951589,847.690632,869.6266738,908.5243979,924.4098235,899.6265566,906.055823,975.6428318,1065.958588,1110.57835,1207.988675,1366.729117,1314.256027,1348.409683,1477.760581,1547.437397,1577.011919,1711.915646,1822.735836,1846.841281,1891.664884,1782.824376,1718.55601,
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2617.76726,2987.900375,3636.612576,4810.368022,5567.98598,6363.352056,6953.430342,8058.23736,9731.367884,11061.75191,11770.60408,9714.098811,9367.461713,9033.158746,8467.297874,8279.162999,11572.54902,14155.23656,14935.57279,14660.19245,17599.77903,18059.83536,19754.43803,19236.33832,20762.44491,25001.59836,24843.02287,22806.91413,23569.55169,24349.91552,22542.21847,22439.7295,24374.5572,30172.1996,33923.13056,34518.13634,37882.40325,43333.58484,46438.29728,42719.76983,42035.81357,45323.06233,41930.29265,43459.92446,43397.1986,37487.1734,37580.58746,40917.17373,44736.33128,43778.14931,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2727.607634,3109.804862,3665.069836,4740.557943,5612.579409,6735.794043,7211.017398,8135.564762,8955.382163,9963.380945,12028.8689,12062.34273,11965.8262,11508.7674,11569.835,12298.67313,14970.5266,17561.33297,18598.24681,18054.32457,20760.39666,21588.23224,23223.30484,21142.1337,22452.69474,26976.51013,28348.04525,28473.78566,28017.38216,28474.20333,28081.92149,29547.94881,33233.92478,39178.17376,44766.10086,52351.6367,57283.31685,66077.60599,73178.22475,61909.24842,68485.47075,76918.31463,78169.50823,80639.38778,78000.3997,61170.70691,58625.41291,61785.55809,65957.40892,60776.13037,
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,69.58971692,79.05173413,73.04474857,89.49686144,112.3366007,101.8024243,91.47202844,103.9715842,119.1200695,121.7289723,140.0484151,143.6806118,143.6927916,150.762542,147.7044866,156.7070305,159.3944605,187.3816689,186.3459738,186.7220399,196.9076873,165.6919872,173.4147283,188.2355121,197.2779101,199.6365064,212.2146918,204.1285771,205.9204572,220.7539838,236.4582097,233.484365,242.4056268,272.6222556,301.7817775,331.6283472,373.3099566,449.9793972,459.000026,561.7605874,660.4982275,663.5487501,680.4910535,714.0286395,755.5879736,733.0500908,865.6519522,979.2165895,1009.04294,
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1994.071831,2430.108597,2877.650643,3780.896636,3967.932268,3430.950912,3553.340454,3971.618935,4758.640698,5374.23322,6064.46813,6356.089034,6184.245026,6106.627588,5301.694984,5923.800761,7470.576897,9828.229449,11174.81472,10770.15477,10975.83021,9455.010555,9133.163169,10137.99393,11966.38928,13753.8447,14619.51331,13837.90445,11856.73847,12158.95782,10756.34813,11095.63094,13580.27839,17822.35396,20431.12279,21986.38223,20914.57384,25432.69312,23884.13958,22441.36256,26739.26926,30854.1155,32270.4335,35068.35489,36252.56265,31573.08719,32905.74952,35022.1853,35146.77014,34344.57097,
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2265.444937,2471.329706,2838.982099,3398.747276,3711.177326,4096.843404,4397.974315,4903.504021,5854.431838,6600.607029,7201.725976,7262.98964,7123.471409,7240.430474,7556.897433,7888.894454,9499.584627,10935.25509,12306.67321,12679.27147,14111.97869,14777.26747,15720.9137,15737.71083,16716.28523,18275.51763,18366.96672,18058.9031,18214.33882,18935.23942,19206.58886,18897.52014,19516.25274,21638.65607,23954.45314,25150.5319,26423.48679,28478.98183,29483.39329,27368.90817,28837.98581,30912.32559,30867.27459,31082.03099,31654.8632,29758.76902,29995.23506,31099.8344,32588.06846,32729.09348,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,134.855464,159.348455,177.8431604,87.45053284,574.6049877,859.6807927,1181.320692,1382.484046,1449.485946,1204.256322,2688.81779,3525.744908,3979.774432,3684.532683,4003.456046,4164.626222,3139.102413,2841.493675,2943.168258,2911.789445,3219.051986,3725.284188,3855.592104,3704.005816,3786.895881,3880.612212,3973.178115,4297.807876,4099.704175,4163.764744,4477.134701,4812.148559,5329.839828,5602.053226,6005.842528,6819.087615,8324.178535,9351.293535,13062.95179,9559.734215,10294.89375,9362.441731,10465.52239,10387.00761,10449.49461,10429.28593,9836.310968,9781.816546,9964.048029,9188.761625,
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1582.756893,1846.003025,1816.950347,1696.648658,1554.245975,1414.571905,1491.646572,1643.869218,1816.691232,1822.276296,2148.300808,2310.223683,2464.708135,2335.204062,2393.017804,2693.114836,2708.044254,2770.446883,2680.827321,2700.165541,2874.637481,3080.730153,3266.451366,4004.861823,4675.561922,5272.501712,6160.352672,7400.388118,8774.415555,7529.989841,8333.26196,9903.128899,10485.88372,11044.14792,11450.04272,9938.81316,9777.448625,10336.96901,10960.54155,10558.50225,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,149.7615822,162.3850896,138.3114618,91.26588668,124.119495,152.7192765,174.0251838,191.2106316,221.145436,237.2315818,275.7580545,317.8981519,335.4080717,301.3579733,315.8253008,303.2291125,300.0037681,303.1864337,339.9293029,343.6743091,328.4527937,365.2737309,377.2629861,389.2682529,381.9505783,431.3824968,435.753901,414.9570077,400.4034387,398.8538267,504.3645067,476.0124128,465.6663885,527.7049364,609.8969823,662.3100114,734.8937818,798.2032528,876.4819976,856.7040469,893.0862893,1062.077881,1093.645596,1106.856637,1148.67641,1253.503542,1264.958229,1356.877904,1368.28421,1186.309109,
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,805.9249794,859.4369641,957.1658829,1060.159926,1177.509388,1192.031419,1222.476143,1422.678161,1558.057573,1871.721193,2053.640619,2338.432395,2495.39273,2423.282916,2616.880235,2507.685974,2827.095912,2248.836317,2153.753824,2306.491661,2398.246522,2768.097065,2993.880073,3169.97546,3099.054449,3170.626481,3300.825017,3511.213825,3535.450599,3576.213089,3538.736579,3745.243436,3759.177941,3991.277831,4229.3628,4573.893132,5369.324827,6300.92709,6757.963079,6978.106456,8313.02123,9431.366482,10488.29454,10993.08847,11956.80202,12420.60699,13240.93428,13143.01027,13274.437,
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,481.5079878,527.0534943,568.3064069,644.7894183,782.0807208,954.7426131,862.0359805,775.5687236,619.4373035,722.6514048,793.7990544,990.2009941,996.031308,734.8049556,721.3108234,668.3465133,623.6274999,835.2721606,538.1320799,796.5427262,961.4303179,1335.609307,1382.976314,1316.132059,1651.979343,1909.024723,1971.177937,2049.69646,1940.342896,1699.192506,1705.46016,1723.016666,1794.740267,1884.829318,2040.261361,2275.794508,2474.542529,2862.159134,3439.441717,3493.979064,4171.251325,4765.410851,5411.378048,5714.229381,5713.089241,5394.726878,5255.510902,5579.227752,5729.320179,5955.763384,
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,171.6027821,178.7207342,218.6163856,304.5379981,319.6149291,356.8485018,401.9797243,456.5317329,526.1389549,606.0929129,658.1952661,657.2021472,566.8021505,503.6795525,478.0279233,451.2913643,494.5022742,558.621487,615.4880874,640.8827715,650.5059589,752.4509855,753.1051018,877.6777887,991.798816,1097.849196,1088.176203,1014.883659,1141.233308,1081.814578,996.1345819,1040.483173,1047.963249,1090.116769,1212.873521,1401.125495,1656.612569,1927.297028,1897.017614,2185.981529,2404.247468,2689.939436,2894.678033,2967.90739,3043.966154,3118.519024,3165.926729,3279.594919,3471.839862,
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,552.0564182,527.8506307,491.8635859,509.2992697,524.415557,457.2283766,498.018472,548.9060272,620.8403241,594.8666628,532.4615267,625.606684,632.3404839,687.3293996,775.6991016,618.714728,687.3653793,716.6502074,539.1006455,454.8650215,432.3933082,383.9318905,362.2054371,398.6045221,411.2486418,519.9986887,844.9951456,1035.290249,1206.770266,1215.536996,1434.895294,1760.702527,2270.44733,2211.845861,2499.768246,2248.844054,2145.671942,2264.770481,2310.409773,2338.573244,
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.2298482,1312.020549,1527.640067,1757.284497,2283.161781,3089.350113,3502.846264,3495.053545,3841.09903,3739.411637,3848.964383,4253.322561,4440.553934,4817.505313,5525.506595,6766.68956,7588.341031,9395.756341,11990.76563,9803.745112,10693.52963,11806.25022,11103.26132,11623.51002,12062.78305,10650.66363,10472.59273,11677.74271,13031.43384,13254.8157,
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,229.7176465,383.7335338,349.0219434,263.2575918,228.2325473,222.0548748,211.4838119,219.9470176,228.5865455,206.9854713,351.4275109,350.1796279,306.5780114,249.3376254,229.869574,273.5322069,302.9312968,313.8649003,328.7938923,327.1194037,335.4524497,332.4703903,389.7131209,426.0724379,485.3880809,563.4764056,713.874482,830.3644611,998.5534187,949.2710361,1035.068585,1142.442808,1266.005671,1373.696996,1439.652376,1304.155453,1156.789502,1139.548851,1137.932998,1183.600196,
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
